success,rt,trial_type,trial_index,plugin_version,time_elapsed,random_id,participant_id,response,stimulus,category,correct_response,naive_theory,concept,is_consistent,response_tf,correct,question_order,file_name
NA,3976,html-keyboard-response,44,2.0.0,225176,prf7thwfoc6,duck,m,"<div style=""font-size:30pt;"">A liter of water weighs more than a liter of air.</div>",Matter,T,T,Weight,TRUE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,11056,html-keyboard-response,45,2.0.0,236734,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Rocks are composed of matter.</div>",Matter,T,T,Mass,TRUE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,2234,html-keyboard-response,46,2.0.0,239470,prf7thwfoc6,duck,m,"<div style=""font-size:30pt;"">A pound of steel weighs more than a pound of feathers.</div>",Matter,F,T,Weight,FALSE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,1525,html-keyboard-response,47,2.0.0,241497,prf7thwfoc6,duck,NA,<p>The next 20 statements will be about <b>Mechanics</b>. Press any key to continue.</p>,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,4891,html-keyboard-response,48,2.0.0,246390,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Pointy objects fall through air faster than flat objects.</div>",Mechanics,T,F,Gravity,FALSE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,2303,html-keyboard-response,49,2.0.0,249196,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Forces can be strong or weak.</div>",Mechanics,T,T,Force,TRUE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,3723,html-keyboard-response,50,2.0.0,253422,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Heavy balls fall through air faster than light balls.</div>",Mechanics,F,T,Gravity,FALSE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,2194,html-keyboard-response,51,2.0.0,256119,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Constant acceleration requires constant force.</div>",Mechanics,T,T,Acceleration,TRUE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,2362,html-keyboard-response,52,2.0.0,258984,prf7thwfoc6,duck,m,"<div style=""font-size:30pt;"">Forces can be male or female.</div>",Mechanics,F,F,Force,TRUE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,3423,html-keyboard-response,53,2.0.0,262910,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Momentum can be transferred from one object to another.</div>",Mechanics,T,T,Momentum,TRUE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,6617,html-keyboard-response,54,2.0.0,270030,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">A moving bullet loses height.</div>",Mechanics,T,F,Velocity,FALSE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,3384,html-keyboard-response,55,2.0.0,273917,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Constant force can yield constant rest.</div>",Mechanics,T,F,Acceleration,FALSE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,6516,html-keyboard-response,56,2.0.0,280935,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Forces can be transferred from one object to another.</div>",Mechanics,F,T,Momentum,FALSE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,1664,html-keyboard-response,57,2.0.0,283101,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">A moving bullet loses force.</div>",Mechanics,F,T,Velocity,FALSE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,3655,html-keyboard-response,58,2.0.0,287258,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Forces can be balanced or unbalanced.</div>",Mechanics,T,F,Force,FALSE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,35599,html-keyboard-response,59,2.0.0,323358,prf7thwfoc6,duck,t,"<div style=""font-size:30pt;"">Press T if you are paying attention. Do not press z or m.</div>",Mechanics,T3,T3,AttentionCheck,TRUE,T3,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,3309,html-keyboard-response,60,2.0.0,327170,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Anvils fall through air faster than feathers.</div>",Mechanics,T,T,Gravity,TRUE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,2771,html-keyboard-response,61,2.0.0,330444,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Forces can be straight or curved.</div>",Mechanics,F,T,Force,FALSE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,1371,html-keyboard-response,62,2.0.0,332317,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Energy can be transferred from one object to another.</div>",Mechanics,T,F,Momentum,FALSE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,1583,html-keyboard-response,63,2.0.0,334402,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Constant motion requires constant force.</div>",Mechanics,F,T,Acceleration,FALSE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,1474,html-keyboard-response,64,2.0.0,336378,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">A moving bullet loses speed.</div>",Mechanics,T,T,Velocity,TRUE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,9709,html-keyboard-response,65,2.0.0,346589,prf7thwfoc6,duck,m,"<div style=""font-size:30pt;"">Color can be transferred from one object to another.</div>",Mechanics,F,F,Momentum,TRUE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,5620,html-keyboard-response,66,2.0.0,352711,prf7thwfoc6,duck,m,"<div style=""font-size:30pt;"">A moving bullet loses weight.</div>",Mechanics,F,F,Velocity,TRUE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,3602,html-keyboard-response,67,2.0.0,356816,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Constant speed requires constant acceleration.</div>",Mechanics,F,F,Acceleration,TRUE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,7831,html-keyboard-response,68,2.0.0,365150,prf7thwfoc6,duck,m,"<div style=""font-size:30pt;"">Bright objects fall through air faster than dark objects.</div>",Mechanics,F,F,Gravity,TRUE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,1729,html-keyboard-response,69,2.0.0,367380,prf7thwfoc6,duck,NA,<p>The next 20 statements will be about <b>Waves</b>. Press any key to continue.</p>,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,8205,html-keyboard-response,70,2.0.0,375587,prf7thwfoc6,duck,m,"<div style=""font-size:30pt;"">Red objects reflect blue light.</div>",Waves,F,F,Color,TRUE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,1165,html-keyboard-response,71,2.0.0,377253,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Mirrors reflect light.</div>",Waves,T,T,Reflection,TRUE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,2494,html-keyboard-response,72,2.0.0,380249,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Sounds can be near or far.</div>",Waves,F,T,Sound,FALSE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,5148,html-keyboard-response,73,2.0.0,385900,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Red objects absorb red light.</div>",Waves,F,T,Color,FALSE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,1746,html-keyboard-response,74,2.0.0,388149,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Prisms reflect light.</div>",Waves,F,T,Reflection,FALSE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,4001,html-keyboard-response,75,2.0.0,392653,prf7thwfoc6,duck,m,"<div style=""font-size:30pt;"">Sounds can be dead or alive.</div>",Waves,F,F,Sound,TRUE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,2529,html-keyboard-response,76,2.0.0,395685,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Sound travels through metal.</div>",Waves,T,F,Propagation,FALSE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,2725,html-keyboard-response,77,2.0.0,398911,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Red objects absorb blue light.</div>",Waves,T,F,Color,FALSE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,4473,html-keyboard-response,78,2.0.0,403887,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Shadows contain all colors of light.</div>",Waves,F,F,Light,TRUE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,14104,html-keyboard-response,79,2.0.0,418493,prf7thwfoc6,duck,m,"<div style=""font-size:30pt;"">Sound travels through a vacuum.</div>",Waves,F,T,Propagation,FALSE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,3230,html-keyboard-response,80,2.0.0,422226,prf7thwfoc6,duck,m,"<div style=""font-size:30pt;"">Rainbows contain all colors of light.</div>",Waves,T,T,Light,TRUE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,3610,html-keyboard-response,81,2.0.0,426339,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Sounds can be loud or quiet.</div>",Waves,T,T,Sound,TRUE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,2525,html-keyboard-response,82,2.0.0,429366,prf7thwfoc6,duck,m,"<div style=""font-size:30pt;"">Sound travels through foam.</div>",Waves,F,F,Propagation,TRUE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,4914,html-keyboard-response,83,2.0.0,434782,prf7thwfoc6,duck,m,"<div style=""font-size:30pt;"">Black objects reflect all colors of light.</div>",Waves,F,T,Light,FALSE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,3649,html-keyboard-response,84,2.0.0,438933,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">White light contains all colors of light.</div>",Waves,T,F,Light,FALSE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,9950,html-keyboard-response,85,2.0.0,449385,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Sound travels through air.</div>",Waves,T,T,Propagation,TRUE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,3432,html-keyboard-response,86,2.0.0,453319,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Red objects reflect red light.</div>",Waves,T,T,Color,TRUE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,16865,html-keyboard-response,87,2.0.0,470687,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Foam reflects sound.</div>",Waves,F,F,Reflection,TRUE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,3463,html-keyboard-response,88,2.0.0,474652,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Sounds can be direct or reflected.</div>",Waves,T,F,Sound,FALSE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,1240,html-keyboard-response,89,2.0.0,476393,prf7thwfoc6,duck,t,"<div style=""font-size:30pt;"">Press T if you are paying attention. Do not press z or m.</div>",Waves,T3,T3,AttentionCheck,TRUE,T3,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,2398,html-keyboard-response,90,2.0.0,479294,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Mirrors reflect sound.</div>",Waves,T,F,Reflection,FALSE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,2163,html-keyboard-response,91,2.0.0,481958,prf7thwfoc6,duck,NA,<p>The next 20 statements will be about <b>Thermodynamics</b>. Press any key to continue.</p>,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,10780,html-keyboard-response,92,2.0.0,492741,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Two cups of ice have a lower temperature than one.</div>",Thermodynamics,F,T,Temperature,FALSE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,10180,html-keyboard-response,93,2.0.0,503423,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Boiling water has a lower temperature than steam.</div>",Thermodynamics,T,F,Temperature,FALSE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,4519,html-keyboard-response,94,2.0.0,508444,prf7thwfoc6,duck,m,"<div style=""font-size:30pt;"">Heat increases an object's size.</div>",Thermodynamics,T,F,Thermal expansion,FALSE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,1389,html-keyboard-response,95,2.0.0,510336,prf7thwfoc6,duck,t,"<div style=""font-size:30pt;"">Press T if you are paying attention. Do not press z or m.</div>",Thermodynamics,T3,T3,AttentionCheck,TRUE,T3,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,5829,html-keyboard-response,96,2.0.0,516668,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Ice has a lower temperature than water.</div>",Thermodynamics,T,T,Temperature,TRUE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,6507,html-keyboard-response,97,2.0.0,523677,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Water transfers heat to steam.</div>",Thermodynamics,F,T,Heat transfer,FALSE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,7158,html-keyboard-response,98,2.0.0,531338,prf7thwfoc6,duck,m,"<div style=""font-size:30pt;"">Heat increases an object's color.</div>",Thermodynamics,F,F,Thermal expansion,TRUE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,1912,html-keyboard-response,99,2.0.0,533752,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">The sun has heat.</div>",Thermodynamics,T,T,Heat,TRUE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,2995,html-keyboard-response,100,2.0.0,537249,prf7thwfoc6,duck,m,"<div style=""font-size:30pt;"">Water transfers heat to ice.</div>",Thermodynamics,T,T,Heat transfer,TRUE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,4154,html-keyboard-response,101,2.0.0,541905,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Cold objects transfer heat to warm objects.</div>",Thermodynamics,F,F,Heat transfer,TRUE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,1530,html-keyboard-response,102,2.0.0,543937,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Ovens produce heat.</div>",Thermodynamics,T,T,Heat source,TRUE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,1114,html-keyboard-response,103,2.0.0,545553,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Atoms have heat.</div>",Thermodynamics,F,T,Heat,FALSE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,1176,html-keyboard-response,104,2.0.0,547232,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Coats produce heat.</div>",Thermodynamics,F,T,Heat source,FALSE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,6392,html-keyboard-response,105,2.0.0,554125,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Heat increases an object's temperature.</div>",Thermodynamics,T,T,Thermal expansion,TRUE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,4651,html-keyboard-response,106,2.0.0,559279,prf7thwfoc6,duck,m,"<div style=""font-size:30pt;"">Steam has a lower temperature than ice.</div>",Thermodynamics,F,F,Temperature,TRUE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,6704,html-keyboard-response,107,2.0.0,566486,prf7thwfoc6,duck,m,"<div style=""font-size:30pt;"">Ice has heat.</div>",Thermodynamics,T,F,Heat,FALSE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,5627,html-keyboard-response,108,2.0.0,572614,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Pressure produces heat.</div>",Thermodynamics,T,F,Heat source,FALSE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,4806,html-keyboard-response,109,2.0.0,577924,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Cold objects transfer heat to even colder objects.</div>",Thermodynamics,T,F,Heat transfer,FALSE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,1787,html-keyboard-response,110,2.0.0,580213,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Gravity has heat.</div>",Thermodynamics,F,F,Heat,TRUE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,5782,html-keyboard-response,111,2.0.0,586497,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Heat increases an object's weight.</div>",Thermodynamics,F,T,Thermal expansion,FALSE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
NA,1238,html-keyboard-response,112,2.0.0,588237,prf7thwfoc6,duck,z,"<div style=""font-size:30pt;"">Rain produces heat.</div>",Thermodynamics,F,F,Heat source,TRUE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/prf7thwfoc6_1772140510690.csv
